#gwasCatalog.chrom,gwasCatalog.chromStart,gwasCatalog.chromEnd,gwasCatalog.name,gwasCatalog.pubMedID,gwasCatalog.author,gwasCatalog.pubDate,gwasCatalog.journal,gwasCatalog.title,gwasCatalog.trait,gwasCatalog.initSample,gwasCatalog.replSample,gwasCatalog.region,gwasCatalog.genes,gwasCatalog.riskAllele,gwasCatalog.riskAlFreq,gwasCatalog.pValue,gwasCatalog.pValueDesc,gwasCatalog.orOrBeta,gwasCatalog.ci95,gwasCatalog.platform,gwasCatalog.cnv
chr16,69522811,69522812,rs889398,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16q22.1,MIR1538,rs889398-C,0.573,5E-7,(EA),0.016,[0.0095-0.0217] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,69541334,69541335,rs62052820,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs62052820-?,NR,2E-16,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,69547567,69547568,rs117459045,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs117459045-?,NR,2E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,69559451,69559452,rs12599637,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Body mass index,"359,983 European ancestry individuals, 163,835 East Asian ancestry individuals",,16q22.1,"",rs12599637-C,NR,9E-23,"",0.0237,[0.019-0.028] unit decrease,"Affymetrix, Illumina [20538802] (imputed)",N
chr16,69617962,69617963,rs862320,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs862320-?,NR,3E-32,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,69617962,69617963,rs862320,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.1,"",rs862320-?,NR,7E-32,"",,"",NR [~ 8900000] (imputed),N
chr16,70236204,70236205,rs71384763,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs71384763-?,NR,4E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,70269676,70269677,rs2070203,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs2070203-?,NR,9E-19,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,70275333,70275334,rs12149660,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs12149660-?,NR,2E-13,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,70275333,70275334,rs12149660,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.1,"",rs12149660-?,NR,7E-14,"",,"",NR [~ 8900000] (imputed),N
chr16,70282007,70282008,rs775208,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"360,116 European ancestry individuals, 165,419 East Asian ancestry individuals",,16q22.1,"",rs775208-C,NR,2E-10,"",0.0104,[0.0073-0.0135] unit increase,"Affymetrix, Illumina [20539548] (imputed)",N
chr16,70507274,70507275,rs9939252,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16q22.1,COG4,rs9939252-A,0.9947,3E-6,"",0.2637,[0.15-0.38] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,70514393,70514394,rs3931036,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs3931036-?,NR,3E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,70689410,70689411,rs11075779,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.1,NR,rs11075779-?,NR,4E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,71348687,71348688,rs57796453,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs57796453-?,NR,1E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,71406852,71406853,rs891124,30271922,Clifton EAD,2018-05-03,Commun Biol,Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.,Body mass index,"772,825 individuals",,16q22.2,CALB2,rs891124-?,NR,4E-10,"",0.01,[0.0061-0.0139] unit increase,Affymetrix [NR],N
chr16,71545763,71545764,rs310333,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs310333-?,NR,5E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,71651440,71651441,rs117512594,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs117512594-?,NR,7E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,71851519,71851520,rs61747555,30108127,Hoffmann TJ,2018-08-14,Genetics,A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.,Body mass index,"315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals","431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals",16q22.2,NR,rs61747555-A,NR,9E-6,"",0.015,[NR] unit increase,Affymetrix [at least 28613428] (imputed),N
chr16,71961032,71961033,rs12926804,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs12926804-?,NR,4E-13,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72000753,72000754,rs12599952,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs12599952-?,NR,3E-13,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72181074,72181075,rs217179,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs217179-?,NR,4E-12,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72217232,72217233,rs811054,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs811054-?,NR,7E-14,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72217232,72217233,rs811054,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.2,"",rs811054-?,NR,8E-14,"",,"",NR [~ 8900000] (imputed),N
chr16,72217232,72217233,rs811054,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"434,794 European ancestry female individuals",,16q22.2,,rs811054-T,0.5333,2E-16,"",0.0135,[0.01-0.017] unit increase,NR [~ 27400000] (imputed),N
chr16,72445304,72445305,rs116529621,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16q22.2,"AC004158.3, LINC01572",rs116529621-T,0.0999,3E-6,"",0.0542,[0.031-0.077] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,72471634,72471635,rs76513770,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs76513770-?,NR,4E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72471634,72471635,rs76513770,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.2,"",rs76513770-?,NR,3E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,72590310,72590311,rs35449889,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.2,NR,rs35449889-?,NR,3E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72796639,72796640,rs62051555,29273807,Turcot V,2017-12-22,Nat Genet,Protein-altering variants associated with body mass index implicate pathways that control energy intake and expenditure in obesity.,Body mass index,"up to 449,889 European ancestry individuals, up to 29,398 South Asian ancestry individuals, up to 27,610 African American individuals, up to 8,839 East Asian individuals, up to 10,772 Hispanic ancestry individuals","up to 196,766 European ancestry individuals",16q22.2,ZFHX3,rs62051555-G,0.0434,4E-8,"",0.024,[0.016-0.032] unit decrease,Illumina [246328],N
chr16,72959806,72959807,rs62053191,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.3,NR,rs62053191-?,NR,3E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72962262,72962263,rs756717,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Body mass index,"359,983 European ancestry individuals, 163,835 East Asian ancestry individuals",,16q22.3,"",rs756717-A,NR,4E-15,"",0.0155,[0.012-0.019] unit decrease,"Affymetrix, Illumina [20538802] (imputed)",N
chr16,72962262,72962263,rs756717,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.3,NR,rs756717-?,NR,5E-13,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,72962262,72962263,rs756717,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.3,"",rs756717-?,NR,5E-13,"",,"",NR [~ 8900000] (imputed),N
chr16,72962262,72962263,rs756717,30108127,Hoffmann TJ,2018-08-14,Genetics,A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.,Body mass index,"315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals","431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals",16q22.3,NR,rs756717-G,NR,2E-8,"",0.015,[NR] unit increase,Affymetrix [at least 28613428] (imputed),N
chr16,72962262,72962263,rs756717,28892062,Akiyama M,2017-09-11,Nat Genet,Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.,Body mass index,"up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men","up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls",16q22.3,ZFHX3,rs756717-A,0.4,3E-9,"",0.015,[0.0091-0.0209] unit decrease,Illumina [6108953] (imputed),N
chr16,73036183,73036184,rs4788694,28892062,Akiyama M,2017-09-11,Nat Genet,Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.,Body mass index,"up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men","up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls",16q22.3,ZFHX3,rs4788694-G,0.675,3E-8,(Japanese),0.021,[0.013-0.029] unit decrease,Illumina [6108953] (imputed),N
chr16,73061531,73061533,rs138418529,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"360,116 European ancestry individuals, 165,419 East Asian ancestry individuals",,16q22.3,"",rs138418529-A,NR,8E-18,"",0.0149,[0.012-0.018] unit decrease,"Affymetrix, Illumina [20539548] (imputed)",N
chr16,73063129,73063130,rs7498798,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q22.3,NR,rs7498798-?,NR,4E-10,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,73392990,73392991,rs117934006,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.3,"",rs117934006-?,NR,2E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,73572663,73572664,rs825680,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16q22.3,"",rs825680-?,NR,5E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,76249085,76249086,rs76112945,34074324,Wan JY,2021-06-01,Diabetol Metab Syndr,Genome-wide association analysis of metabolic syndrome quantitative traits in the GENNID multiethnic family study.,Weight,"281 African American individuals from 73 families, 516 European ancestry individuals from 75 families, 125 Japanese American individuals from 15 families, 598 Mexican American individuals from 96 families",,16q23.1,"TERF2IP, CNTNAP4",rs76112945-T,0.1,8E-8,(African American),0.73,[0.46-1] unit decrease,Illumina [up to 13042663] (imputed),N
chr16,76701351,76701352,rs4887872,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q23.1,NR,rs4887872-?,NR,2E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
